TIME,PC,INSTRUCTION,ALU_OP,OPERAND1,OPERAND2,RESULT,ZERO,ALU_32
53168500,00000000000102f0,06813023,ALU_SD,000000003fbffc90,0000000000000060,000000003fbffcf0,0,0
53172500,00000000000102f4,04913c23,ALU_SD,000000003fbffc90,0000000000000058,000000003fbffce8,0,0
53176500,00000000000102f8,05213823,ALU_SD,000000003fbffc90,0000000000000050,000000003fbffce0,0,0
53180500,00000000000102fc,00058493,ALU_ADDI,0000000000000027,0000000000000000,0000000000000027,0,0
53229000,0000000000010300,00060913,ALU_ADDI,00000000000742e8,0000000000000000,00000000000742e8,0,0
53232000,0000000000010304,06113423,ALU_SD,000000003fbffc90,0000000000000068,000000003fbffcf8,0,0
53236000,0000000000010308,05313423,ALU_SD,000000003fbffc90,0000000000000048,000000003fbffcd8,0,0
53240000,000000000001030c,05413023,ALU_SD,000000003fbffc90,0000000000000040,000000003fbffcd0,0,0
53244000,0000000000010310,03513c23,ALU_SD,000000003fbffc90,0000000000000038,000000003fbffcc8,0,0
53248000,0000000000010314,03613823,ALU_SD,000000003fbffc90,0000000000000030,000000003fbffcc0,0,0
53252000,0000000000010318,03713423,ALU_SD,000000003fbffc90,0000000000000028,000000003fbffcb8,0,0
53256000,000000000001031c,03813023,ALU_SD,000000003fbffc90,0000000000000020,000000003fbffcb0,0,0
53260000,0000000000010320,01913c23,ALU_SD,000000003fbffc90,0000000000000018,000000003fbffca8,0,0
53264000,0000000000010324,01a13823,ALU_SD,000000003fbffc90,0000000000000010,000000003fbffca0,0,0
53268000,0000000000010328,01b13423,ALU_SD,000000003fbffc90,0000000000000008,000000003fbffc98,0,0
53272000,000000000001032c,00050413,ALU_ADDI,ffffffffffffffc3,0000000000000000,ffffffffffffffc3,0,0
53275000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
53278000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
53281000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
53284000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
53334000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,ffffffffffffffc3,0000000000000000,0,0
53337000,0000000000010344,0a044e63,ALU_BLT,ffffffffffffffc3,0000000000000000,0000000000000001,0,0
53341500,0000000000010400,04d45863,ALU_BGE,ffffffffffffffc3,ffffffffffffffb8,0000000000000000,0,0
53346000,0000000000010450,00094703,ALU_LBU,00000000000742e8,0000000000000000,00000000000742e8,0,0
53350000,0000000000010454,04c45c63,ALU_BGE,ffffffffffffffc3,ffffffffffffffce,0000000000000001,0,0
53353000,0000000000010458,00e48863,ALU_BEQ,0000000000000027,0000000000000021,0000000000000001,0,0
53356000,000000000001045c,00190913,ALU_ADDI,00000000000742e8,0000000000000001,00000000000742e9,0,0
53359000,0000000000010460,00094783,ALU_LBU,00000000000742e9,0000000000000000,00000000000742e9,0,0
53363000,0000000000010464,fe979ce3,ALU_BNE,0000000000000065,0000000000000027,0000000000000001,0,0
53367500,000000000001045c,00190913,ALU_ADDI,00000000000742e9,0000000000000001,00000000000742ea,0,0
53370500,0000000000010460,00094783,ALU_LBU,00000000000742ea,0000000000000000,00000000000742ea,0,0
53374500,0000000000010464,fe979ce3,ALU_BNE,000000000000006b,0000000000000027,0000000000000001,0,0
53379000,000000000001045c,00190913,ALU_ADDI,00000000000742ea,0000000000000001,00000000000742eb,0,0
53382000,0000000000010460,00094783,ALU_LBU,00000000000742eb,0000000000000000,00000000000742eb,0,0
53386000,0000000000010464,fe979ce3,ALU_BNE,000000000000003b,0000000000000027,0000000000000001,0,0
53390500,000000000001045c,00190913,ALU_ADDI,00000000000742eb,0000000000000001,00000000000742ec,0,0
53393500,0000000000010460,00094783,ALU_LBU,00000000000742ec,0000000000000000,00000000000742ec,0,0
53397500,0000000000010464,fe979ce3,ALU_BNE,0000000000000064,0000000000000027,0000000000000001,0,0
53402000,000000000001045c,00190913,ALU_ADDI,00000000000742ec,0000000000000001,00000000000742ed,0,0
53405000,0000000000010460,00094783,ALU_LBU,00000000000742ed,0000000000000000,00000000000742ed,0,0
53409000,0000000000010464,fe979ce3,ALU_BNE,0000000000000063,0000000000000027,0000000000000001,0,0
53413500,000000000001045c,00190913,ALU_ADDI,00000000000742ed,0000000000000001,00000000000742ee,0,0
53416500,0000000000010460,00094783,ALU_LBU,00000000000742ee,0000000000000000,00000000000742ee,0,0
53420500,0000000000010464,fe979ce3,ALU_BNE,0000000000000020,0000000000000027,0000000000000001,0,0
53425000,000000000001045c,00190913,ALU_ADDI,00000000000742ee,0000000000000001,00000000000742ef,0,0
53428000,0000000000010460,00094783,ALU_LBU,00000000000742ef,0000000000000000,00000000000742ef,0,0
53432000,0000000000010464,fe979ce3,ALU_BNE,0000000000000069,0000000000000027,0000000000000001,0,0
53436500,000000000001045c,00190913,ALU_ADDI,00000000000742ef,0000000000000001,00000000000742f0,0,0
53439500,0000000000010460,00094783,ALU_LBU,00000000000742f0,0000000000000000,00000000000742f0,0,0
53443500,0000000000010464,fe979ce3,ALU_BNE,0000000000000040,0000000000000027,0000000000000001,0,0
53448000,000000000001045c,00190913,ALU_ADDI,00000000000742f0,0000000000000001,00000000000742f1,0,0
53451000,0000000000010460,00094783,ALU_LBU,00000000000742f1,0000000000000000,00000000000742f1,0,0
53455000,0000000000010464,fe979ce3,ALU_BNE,0000000000000062,0000000000000027,0000000000000001,0,0
53459500,000000000001045c,00190913,ALU_ADDI,00000000000742f1,0000000000000001,00000000000742f2,0,0
53462500,0000000000010460,00094783,ALU_LBU,00000000000742f2,0000000000000000,00000000000742f2,0,0
53466500,0000000000010464,fe979ce3,ALU_BNE,000000000000004b,0000000000000027,0000000000000001,0,0
53471000,000000000001045c,00190913,ALU_ADDI,00000000000742f2,0000000000000001,00000000000742f3,0,0
53474000,0000000000010460,00094783,ALU_LBU,00000000000742f3,0000000000000000,00000000000742f3,0,0
53478000,0000000000010464,fe979ce3,ALU_BNE,0000000000000027,0000000000000027,0000000000000000,0,0
53481000,0000000000010468,01f94503,ALU_LBU,00000000000742f3,000000000000001f,0000000000074312,0,0
53485000,000000000001046c,06813083,ALU_LD,000000003fbffc90,0000000000000068,000000003fbffcf8,0,0
53489000,0000000000010470,06013403,ALU_LD,000000003fbffc90,0000000000000060,000000003fbffcf0,0,0
53493000,0000000000010474,05813483,ALU_LD,000000003fbffc90,0000000000000058,000000003fbffce8,0,0
53497000,0000000000010478,05013903,ALU_LD,000000003fbffc90,0000000000000050,000000003fbffce0,0,0
53501000,000000000001047c,04813983,ALU_LD,000000003fbffc90,0000000000000048,000000003fbffcd8,0,0
53505000,0000000000010480,04013a03,ALU_LD,000000003fbffc90,0000000000000040,000000003fbffcd0,0,0
53509000,0000000000010484,03813a83,ALU_LD,000000003fbffc90,0000000000000038,000000003fbffcc8,0,0
53513000,0000000000010488,03013b03,ALU_LD,000000003fbffc90,0000000000000030,000000003fbffcc0,0,0
53517000,000000000001048c,02813b83,ALU_LD,000000003fbffc90,0000000000000028,000000003fbffcb8,0,0
53521000,0000000000010490,02013c03,ALU_LD,000000003fbffc90,0000000000000020,000000003fbffcb0,0,0
53525000,0000000000010494,01813c83,ALU_LD,000000003fbffc90,0000000000000018,000000003fbffca8,0,0
53529000,0000000000010498,01013d03,ALU_LD,000000003fbffc90,0000000000000010,000000003fbffca0,0,0
53533000,000000000001049c,00813d83,ALU_LD,000000003fbffc90,0000000000000008,000000003fbffc98,0,0
53537000,00000000000104a0,9281b583,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
53589500,00000000000104a4,07010113,ALU_ADDI,000000003fbffc90,0000000000000070,000000003fbffd00,0,0
53592500,00000000000104a8,0350806f,ALU_JAL,00000000000104a8,0000000000000004,00000000000104ac,0,0
53640000,0000000000018cdc,0005a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
53688500,0000000000018ce0,fe010113,ALU_ADDI,000000003fbffd00,ffffffffffffffe0,000000003fbffce0,0,0
53691500,0000000000018ce4,00813823,ALU_SD,000000003fbffce0,0000000000000010,000000003fbffcf0,0,0
53695500,0000000000018ce8,00913423,ALU_SD,000000003fbffce0,0000000000000008,000000003fbffce8,0,0
53699500,0000000000018cec,00113c23,ALU_SD,000000003fbffce0,0000000000000018,000000003fbffcf8,0,0
53703500,0000000000018cf0,01213023,ALU_SD,000000003fbffce0,0000000000000000,000000003fbffce0,0,0
53707500,0000000000018cf4,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
53710500,0000000000018cf8,00058413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
53713500,0000000000018cfc,00050493,ALU_ADDI,0000000000000020,0000000000000000,0000000000000020,0,0
53763000,0000000000018d00,04074463,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
53811000,0000000000018d48,02843783,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
53815000,0000000000018d4c,03043703,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
53819000,0000000000018d50,0ff4f813,ALU_ANDI,0000000000000020,00000000000000ff,0000000000000020,0,0
53822000,0000000000018d54,08e7f263,ALU_BGEU,0000000000099502,0000000000099900,0000000000000001,0,0
53825000,0000000000018d58,00178713,ALU_ADDI,0000000000099502,0000000000000001,0000000000099503,0,0
53828000,0000000000018d5c,02e43423,ALU_SD,0000000000094218,0000000000000028,0000000000094240,0,0
53832000,0000000000018d60,00978023,ALU_SB,0000000000099502,0000000000000000,0000000000099502,0,0
53937500,0000000000018d64,00042783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
53941500,0000000000018d68,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
53944500,0000000000018d6c,04074863,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
53949000,0000000000018dbc,01813083,ALU_LD,000000003fbffce0,0000000000000018,000000003fbffcf8,0,0
53953000,0000000000018dc0,00080513,ALU_ADDI,0000000000000020,0000000000000000,0000000000000020,0,0
53956000,0000000000018dc4,01013403,ALU_LD,000000003fbffce0,0000000000000010,000000003fbffcf0,0,0
53960000,0000000000018dc8,00813483,ALU_LD,000000003fbffce0,0000000000000008,000000003fbffce8,0,0
53964000,0000000000018dcc,00013903,ALU_LD,000000003fbffce0,0000000000000000,000000003fbffce0,0,0
53968000,0000000000018dd0,02010113,ALU_ADDI,000000003fbffce0,0000000000000020,000000003fbffd00,0,0
53971000,0000000000018dd4,00008067,ALU_JALR,0000000000018dd4,0000000000000004,0000000000018dd8,0,0
53975500,000000000001042c,00050593,ALU_ADDI,0000000000000020,0000000000000000,0000000000000020,0,0
53978500,0000000000010430,00190613,ALU_ADDI,0000000000074142,0000000000000001,0000000000074143,0,0
53981500,0000000000010434,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
53984500,0000000000010438,eb5ff0ef,ALU_JAL,0000000000010438,0000000000000004,000000000001043c,0,0
54036000,00000000000102ec,f9010113,ALU_ADDI,000000003fbffd00,ffffffffffffff90,000000003fbffc90,0,0
54039000,00000000000102f0,06813023,ALU_SD,000000003fbffc90,0000000000000060,000000003fbffcf0,0,0
54043000,00000000000102f4,04913c23,ALU_SD,000000003fbffc90,0000000000000058,000000003fbffce8,0,0
54047000,00000000000102f8,05213823,ALU_SD,000000003fbffc90,0000000000000050,000000003fbffce0,0,0
54051000,00000000000102fc,00058493,ALU_ADDI,0000000000000020,0000000000000000,0000000000000020,0,0
54105000,0000000000010300,00060913,ALU_ADDI,0000000000074143,0000000000000000,0000000000074143,0,0
54108000,0000000000010304,06113423,ALU_SD,000000003fbffc90,0000000000000068,000000003fbffcf8,0,0
54112000,0000000000010308,05313423,ALU_SD,000000003fbffc90,0000000000000048,000000003fbffcd8,0,0
54116000,000000000001030c,05413023,ALU_SD,000000003fbffc90,0000000000000040,000000003fbffcd0,0,0
54120000,0000000000010310,03513c23,ALU_SD,000000003fbffc90,0000000000000038,000000003fbffcc8,0,0
54124000,0000000000010314,03613823,ALU_SD,000000003fbffc90,0000000000000030,000000003fbffcc0,0,0
54128000,0000000000010318,03713423,ALU_SD,000000003fbffc90,0000000000000028,000000003fbffcb8,0,0
54132000,000000000001031c,03813023,ALU_SD,000000003fbffc90,0000000000000020,000000003fbffcb0,0,0
54136000,0000000000010320,01913c23,ALU_SD,000000003fbffc90,0000000000000018,000000003fbffca8,0,0
54140000,0000000000010324,01a13823,ALU_SD,000000003fbffc90,0000000000000010,000000003fbffca0,0,0
54144000,0000000000010328,01b13423,ALU_SD,000000003fbffc90,0000000000000008,000000003fbffc98,0,0
54148000,000000000001032c,00050413,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,0,0
54151000,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
54154000,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
54157000,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
54160000,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
54210000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,0000000000000000,0000000000000000,0,0
54213000,0000000000010344,0a044e63,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,0,0
54216000,0000000000010348,1ef41263,ALU_BNE,0000000000000000,0000000000000001,0000000000000001,0,0
54264000,000000000001052c,00094583,ALU_LBU,0000000000074143,0000000000000000,0000000000074143,0,0
54268000,0000000000010530,02f00793,ALU_ADDI,0000000000000000,000000000000002f,000000000000002f,0,0
54271000,0000000000010534,00100513,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
54274000,0000000000010538,faf58ce3,ALU_BEQ,000000000000002b,000000000000002f,0000000000000001,0,0
54277000,000000000001053c,ee1ff06f,ALU_JAL,000000000001053c,0000000000000004,0000000000010540,0,0
54334000,000000000001041c,00074637,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
54337000,0000000000010420,2e860613,ALU_ADDI,0000000000074000,00000000000002e8,00000000000742e8,0,0
54340000,0000000000010424,fc300513,ALU_ADDI,0000000000000000,ffffffffffffffc3,ffffffffffffffc3,0,0
54343000,0000000000010428,ec5ff0ef,ALU_JAL,0000000000010428,0000000000000004,000000000001042c,0,0
54347500,00000000000102ec,f9010113,ALU_ADDI,000000003fbffc90,ffffffffffffff90,000000003fbffc20,0,0
54350500,00000000000102f0,06813023,ALU_SD,000000003fbffc20,0000000000000060,000000003fbffc80,0,0
54354500,00000000000102f4,04913c23,ALU_SD,000000003fbffc20,0000000000000058,000000003fbffc78,0,0
54358500,00000000000102f8,05213823,ALU_SD,000000003fbffc20,0000000000000050,000000003fbffc70,0,0
54362500,00000000000102fc,00058493,ALU_ADDI,000000000000002b,0000000000000000,000000000000002b,0,0
54411000,0000000000010300,00060913,ALU_ADDI,00000000000742e8,0000000000000000,00000000000742e8,0,0
54414000,0000000000010304,06113423,ALU_SD,000000003fbffc20,0000000000000068,000000003fbffc88,0,0
54418000,0000000000010308,05313423,ALU_SD,000000003fbffc20,0000000000000048,000000003fbffc68,0,0
54422000,000000000001030c,05413023,ALU_SD,000000003fbffc20,0000000000000040,000000003fbffc60,0,0
54426000,0000000000010310,03513c23,ALU_SD,000000003fbffc20,0000000000000038,000000003fbffc58,0,0
54430000,0000000000010314,03613823,ALU_SD,000000003fbffc20,0000000000000030,000000003fbffc50,0,0
54434000,0000000000010318,03713423,ALU_SD,000000003fbffc20,0000000000000028,000000003fbffc48,0,0
54438000,000000000001031c,03813023,ALU_SD,000000003fbffc20,0000000000000020,000000003fbffc40,0,0
54442000,0000000000010320,01913c23,ALU_SD,000000003fbffc20,0000000000000018,000000003fbffc38,0,0
54495500,0000000000010324,01a13823,ALU_SD,000000003fbffc20,0000000000000010,000000003fbffc30,0,0
54499500,0000000000010328,01b13423,ALU_SD,000000003fbffc20,0000000000000008,000000003fbffc28,0,0
54503500,000000000001032c,00050413,ALU_ADDI,ffffffffffffffc3,0000000000000000,ffffffffffffffc3,0,0
54506500,0000000000010330,00100793,ALU_ADDI,0000000000000000,0000000000000001,0000000000000001,0,0
54509500,0000000000010334,fb800693,ALU_ADDI,0000000000000000,ffffffffffffffb8,ffffffffffffffb8,0,0
54512500,0000000000010338,000745b7,ALU_LUI,0000000000000000,0000000000074000,0000000000074000,0,0
54515500,000000000001033c,fce00613,ALU_ADDI,0000000000000000,ffffffffffffffce,ffffffffffffffce,0,0
54564000,0000000000010340,0087ce63,ALU_BLT,0000000000000001,ffffffffffffffc3,0000000000000000,0,0
54567000,0000000000010344,0a044e63,ALU_BLT,ffffffffffffffc3,0000000000000000,0000000000000001,0,0
54571500,0000000000010400,04d45863,ALU_BGE,ffffffffffffffc3,ffffffffffffffb8,0000000000000000,0,0
54576000,0000000000010450,00094703,ALU_LBU,00000000000742e8,0000000000000000,00000000000742e8,0,0
54580000,0000000000010454,04c45c63,ALU_BGE,ffffffffffffffc3,ffffffffffffffce,0000000000000001,0,0
54583000,0000000000010458,00e48863,ALU_BEQ,000000000000002b,0000000000000021,0000000000000001,0,0
54586000,000000000001045c,00190913,ALU_ADDI,00000000000742e8,0000000000000001,00000000000742e9,0,0
54589000,0000000000010460,00094783,ALU_LBU,00000000000742e9,0000000000000000,00000000000742e9,0,0
54593000,0000000000010464,fe979ce3,ALU_BNE,0000000000000065,000000000000002b,0000000000000001,0,0
54597500,000000000001045c,00190913,ALU_ADDI,00000000000742e9,0000000000000001,00000000000742ea,0,0
54600500,0000000000010460,00094783,ALU_LBU,00000000000742ea,0000000000000000,00000000000742ea,0,0
54604500,0000000000010464,fe979ce3,ALU_BNE,000000000000006b,000000000000002b,0000000000000001,0,0
54609000,000000000001045c,00190913,ALU_ADDI,00000000000742ea,0000000000000001,00000000000742eb,0,0
54612000,0000000000010460,00094783,ALU_LBU,00000000000742eb,0000000000000000,00000000000742eb,0,0
54616000,0000000000010464,fe979ce3,ALU_BNE,000000000000003b,000000000000002b,0000000000000001,0,0
54620500,000000000001045c,00190913,ALU_ADDI,00000000000742eb,0000000000000001,00000000000742ec,0,0
54623500,0000000000010460,00094783,ALU_LBU,00000000000742ec,0000000000000000,00000000000742ec,0,0
54627500,0000000000010464,fe979ce3,ALU_BNE,0000000000000064,000000000000002b,0000000000000001,0,0
54632000,000000000001045c,00190913,ALU_ADDI,00000000000742ec,0000000000000001,00000000000742ed,0,0
54635000,0000000000010460,00094783,ALU_LBU,00000000000742ed,0000000000000000,00000000000742ed,0,0
54639000,0000000000010464,fe979ce3,ALU_BNE,0000000000000063,000000000000002b,0000000000000001,0,0
54643500,000000000001045c,00190913,ALU_ADDI,00000000000742ed,0000000000000001,00000000000742ee,0,0
54646500,0000000000010460,00094783,ALU_LBU,00000000000742ee,0000000000000000,00000000000742ee,0,0
54650500,0000000000010464,fe979ce3,ALU_BNE,0000000000000020,000000000000002b,0000000000000001,0,0
54655000,000000000001045c,00190913,ALU_ADDI,00000000000742ee,0000000000000001,00000000000742ef,0,0
54658000,0000000000010460,00094783,ALU_LBU,00000000000742ef,0000000000000000,00000000000742ef,0,0
54662000,0000000000010464,fe979ce3,ALU_BNE,0000000000000069,000000000000002b,0000000000000001,0,0
54666500,000000000001045c,00190913,ALU_ADDI,00000000000742ef,0000000000000001,00000000000742f0,0,0
54669500,0000000000010460,00094783,ALU_LBU,00000000000742f0,0000000000000000,00000000000742f0,0,0
54673500,0000000000010464,fe979ce3,ALU_BNE,0000000000000040,000000000000002b,0000000000000001,0,0
54678000,000000000001045c,00190913,ALU_ADDI,00000000000742f0,0000000000000001,00000000000742f1,0,0
54681000,0000000000010460,00094783,ALU_LBU,00000000000742f1,0000000000000000,00000000000742f1,0,0
54685000,0000000000010464,fe979ce3,ALU_BNE,0000000000000062,000000000000002b,0000000000000001,0,0
54689500,000000000001045c,00190913,ALU_ADDI,00000000000742f1,0000000000000001,00000000000742f2,0,0
54692500,0000000000010460,00094783,ALU_LBU,00000000000742f2,0000000000000000,00000000000742f2,0,0
54696500,0000000000010464,fe979ce3,ALU_BNE,000000000000004b,000000000000002b,0000000000000001,0,0
54701000,000000000001045c,00190913,ALU_ADDI,00000000000742f2,0000000000000001,00000000000742f3,0,0
54704000,0000000000010460,00094783,ALU_LBU,00000000000742f3,0000000000000000,00000000000742f3,0,0
54708000,0000000000010464,fe979ce3,ALU_BNE,0000000000000027,000000000000002b,0000000000000001,0,0
54712500,000000000001045c,00190913,ALU_ADDI,00000000000742f3,0000000000000001,00000000000742f4,0,0
54715500,0000000000010460,00094783,ALU_LBU,00000000000742f4,0000000000000000,00000000000742f4,0,0
54719500,0000000000010464,fe979ce3,ALU_BNE,0000000000000028,000000000000002b,0000000000000001,0,0
54724000,000000000001045c,00190913,ALU_ADDI,00000000000742f4,0000000000000001,00000000000742f5,0,0
54727000,0000000000010460,00094783,ALU_LBU,00000000000742f5,0000000000000000,00000000000742f5,0,0
54731000,0000000000010464,fe979ce3,ALU_BNE,0000000000000071,000000000000002b,0000000000000001,0,0
54735500,000000000001045c,00190913,ALU_ADDI,00000000000742f5,0000000000000001,00000000000742f6,0,0
54738500,0000000000010460,00094783,ALU_LBU,00000000000742f6,0000000000000000,00000000000742f6,0,0
54742500,0000000000010464,fe979ce3,ALU_BNE,0000000000000029,000000000000002b,0000000000000001,0,0
54747000,000000000001045c,00190913,ALU_ADDI,00000000000742f6,0000000000000001,00000000000742f7,0,0
54750000,0000000000010460,00094783,ALU_LBU,00000000000742f7,0000000000000000,00000000000742f7,0,0
54754000,0000000000010464,fe979ce3,ALU_BNE,000000000000002d,000000000000002b,0000000000000001,0,0
54758500,000000000001045c,00190913,ALU_ADDI,00000000000742f7,0000000000000001,00000000000742f8,0,0
54761500,0000000000010460,00094783,ALU_LBU,00000000000742f8,0000000000000000,00000000000742f8,0,0
54765500,0000000000010464,fe979ce3,ALU_BNE,000000000000005b,000000000000002b,0000000000000001,0,0
54770000,000000000001045c,00190913,ALU_ADDI,00000000000742f8,0000000000000001,00000000000742f9,0,0
54773000,0000000000010460,00094783,ALU_LBU,00000000000742f9,0000000000000000,00000000000742f9,0,0
54777000,0000000000010464,fe979ce3,ALU_BNE,0000000000000077,000000000000002b,0000000000000001,0,0
54781500,000000000001045c,00190913,ALU_ADDI,00000000000742f9,0000000000000001,00000000000742fa,0,0
54784500,0000000000010460,00094783,ALU_LBU,00000000000742fa,0000000000000000,00000000000742fa,0,0
54788500,0000000000010464,fe979ce3,ALU_BNE,000000000000005d,000000000000002b,0000000000000001,0,0
54793000,000000000001045c,00190913,ALU_ADDI,00000000000742fa,0000000000000001,00000000000742fb,0,0
54796000,0000000000010460,00094783,ALU_LBU,00000000000742fb,0000000000000000,00000000000742fb,0,0
54800000,0000000000010464,fe979ce3,ALU_BNE,000000000000002a,000000000000002b,0000000000000001,0,0
54804500,000000000001045c,00190913,ALU_ADDI,00000000000742fb,0000000000000001,00000000000742fc,0,0
54807500,0000000000010460,00094783,ALU_LBU,00000000000742fc,0000000000000000,00000000000742fc,0,0
54811500,0000000000010464,fe979ce3,ALU_BNE,0000000000000025,000000000000002b,0000000000000001,0,0
54816000,000000000001045c,00190913,ALU_ADDI,00000000000742fc,0000000000000001,00000000000742fd,0,0
54819000,0000000000010460,00094783,ALU_LBU,00000000000742fd,0000000000000000,00000000000742fd,0,0
54823000,0000000000010464,fe979ce3,ALU_BNE,000000000000006e,000000000000002b,0000000000000001,0,0
54827500,000000000001045c,00190913,ALU_ADDI,00000000000742fd,0000000000000001,00000000000742fe,0,0
54830500,0000000000010460,00094783,ALU_LBU,00000000000742fe,0000000000000000,00000000000742fe,0,0
54834500,0000000000010464,fe979ce3,ALU_BNE,000000000000002b,000000000000002b,0000000000000000,0,0
54837500,0000000000010468,01f94503,ALU_LBU,00000000000742fe,000000000000001f,000000000007431d,0,0
54841500,000000000001046c,06813083,ALU_LD,000000003fbffc20,0000000000000068,000000003fbffc88,0,0
54845500,0000000000010470,06013403,ALU_LD,000000003fbffc20,0000000000000060,000000003fbffc80,0,0
54849500,0000000000010474,05813483,ALU_LD,000000003fbffc20,0000000000000058,000000003fbffc78,0,0
54853500,0000000000010478,05013903,ALU_LD,000000003fbffc20,0000000000000050,000000003fbffc70,0,0
54857500,000000000001047c,04813983,ALU_LD,000000003fbffc20,0000000000000048,000000003fbffc68,0,0
54861500,0000000000010480,04013a03,ALU_LD,000000003fbffc20,0000000000000040,000000003fbffc60,0,0
54865500,0000000000010484,03813a83,ALU_LD,000000003fbffc20,0000000000000038,000000003fbffc58,0,0
54869500,0000000000010488,03013b03,ALU_LD,000000003fbffc20,0000000000000030,000000003fbffc50,0,0
54873500,000000000001048c,02813b83,ALU_LD,000000003fbffc20,0000000000000028,000000003fbffc48,0,0
54877500,0000000000010490,02013c03,ALU_LD,000000003fbffc20,0000000000000020,000000003fbffc40,0,0
54881500,0000000000010494,01813c83,ALU_LD,000000003fbffc20,0000000000000018,000000003fbffc38,0,0
54885500,0000000000010498,01013d03,ALU_LD,000000003fbffc20,0000000000000010,000000003fbffc30,0,0
54889500,000000000001049c,00813d83,ALU_LD,000000003fbffc20,0000000000000008,000000003fbffc28,0,0
54893500,00000000000104a0,9281b583,ALU_LD,00000000000960f0,fffffffffffff928,0000000000095a18,0,0
54945500,00000000000104a4,07010113,ALU_ADDI,000000003fbffc20,0000000000000070,000000003fbffc90,0,0
54948500,00000000000104a8,0350806f,ALU_JAL,00000000000104a8,0000000000000004,00000000000104ac,0,0
54996000,0000000000018cdc,0005a783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
55044500,0000000000018ce0,fe010113,ALU_ADDI,000000003fbffc90,ffffffffffffffe0,000000003fbffc70,0,0
55047500,0000000000018ce4,00813823,ALU_SD,000000003fbffc70,0000000000000010,000000003fbffc80,0,0
55051500,0000000000018ce8,00913423,ALU_SD,000000003fbffc70,0000000000000008,000000003fbffc78,0,0
55055500,0000000000018cec,00113c23,ALU_SD,000000003fbffc70,0000000000000018,000000003fbffc88,0,0
55059500,0000000000018cf0,01213023,ALU_SD,000000003fbffc70,0000000000000000,000000003fbffc70,0,0
55063500,0000000000018cf4,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
55066500,0000000000018cf8,00058413,ALU_ADDI,0000000000094218,0000000000000000,0000000000094218,0,0
55069500,0000000000018cfc,00050493,ALU_ADDI,0000000000000074,0000000000000000,0000000000000074,0,0
55119000,0000000000018d00,04074463,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
55167000,0000000000018d48,02843783,ALU_LD,0000000000094218,0000000000000028,0000000000094240,0,0
55171000,0000000000018d4c,03043703,ALU_LD,0000000000094218,0000000000000030,0000000000094248,0,0
55175000,0000000000018d50,0ff4f813,ALU_ANDI,0000000000000074,00000000000000ff,0000000000000074,0,0
55178000,0000000000018d54,08e7f263,ALU_BGEU,0000000000099503,0000000000099900,0000000000000001,0,0
55181000,0000000000018d58,00178713,ALU_ADDI,0000000000099503,0000000000000001,0000000000099504,0,0
55184000,0000000000018d5c,02e43423,ALU_SD,0000000000094218,0000000000000028,0000000000094240,0,0
55188000,0000000000018d60,00978023,ALU_SB,0000000000099503,0000000000000000,0000000000099503,0,0
55192000,0000000000018d64,00042783,ALU_LW,0000000000094218,0000000000000000,0000000000094218,0,0
55196000,0000000000018d68,03079713,ALU_SLLI,fffffffffbad2884,0000000000000010,fffffbad28840000,0,0
55199000,0000000000018d6c,04074863,ALU_BLT,fffffbad28840000,0000000000000000,0000000000000001,0,0
