TIME,PC,INSTRUCTION,OPCODE,FUNCT3,RS1,RS2,RD,JUMP_IF,ALU_OP,BRANCH_TAKEN,JUMP_ABS,REG_WRITE,MEM_READ,MEM_WRITE,MEM_TO_REG,IS_LOAD,IS_STORE,IS_ECALL,IS_BREAK,ALU_WIDTH_32,SIGNED_TYPE,ALU_USE_IMMED,DATA_SIZE,DATA_SIGN
20369250,0000000000024ed8,000967b7,OP_LUI,6,00,00,0f,JUMP_NO,ALU_LUI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20369250,0000000000024ed8,000967b7,OP_LUI,6,00,00,0f,JUMP_NO,ALU_LUI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20372000,0000000000024edc,9207b683,OP_LOAD,3,0f,00,0d,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20372000,0000000000024edc,9207b683,OP_LOAD,3,0f,00,0d,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20372250,0000000000024edc,9207b683,OP_LOAD,3,0f,00,0d,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20372250,0000000000024edc,9207b683,OP_LOAD,3,0f,00,0d,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20453500,0000000000024ee0,fff00613,OP_OP_IMM,0,00,00,0c,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20453500,0000000000024ee0,fff00613,OP_OP_IMM,0,00,00,0c,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20453750,0000000000024ee0,fff00613,OP_OP_IMM,0,00,00,0c,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20453750,0000000000024ee0,fff00613,OP_OP_IMM,0,00,00,0c,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20456500,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20456500,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20456750,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20456750,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20459500,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20459500,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20459750,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20459750,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20510500,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20510500,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20510750,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20510750,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20513500,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20513500,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20513750,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20513750,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20516500,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20516500,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20516750,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20516750,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20519500,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20519500,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20519750,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20519750,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20522500,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20522500,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20522750,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20522750,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20527000,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20527000,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20527250,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20527250,0000000000024ee4,00850513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20530000,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20530000,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20530250,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20530250,0000000000024ee8,ff853703,OP_LOAD,3,0a,00,0e,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20534000,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20534000,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20534250,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20534250,0000000000024eec,00d777b3,OP_OP,7,0e,0d,0f,JUMP_NO,ALU_AND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20537000,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20537000,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20537250,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20537250,0000000000024ef0,00d787b3,OP_OP,0,0f,0d,0f,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20540000,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20540000,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20540250,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20540250,0000000000024ef4,00d76733,OP_OP,6,0e,0d,0e,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20543000,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20543000,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20543250,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20543250,0000000000024ef8,00e7e7b3,OP_OP,6,0f,0e,0f,JUMP_NO,ALU_OR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20546000,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20546000,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20546250,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20546250,0000000000024efc,fec784e3,OP_BRANCH,0,0f,0c,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20549000,0000000000024f00,ff854783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20549000,0000000000024f00,ff854783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20549250,0000000000024f00,ff854783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20549250,0000000000024f00,ff854783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20553000,0000000000024f04,40b505b3,OP_OP,0,0a,0b,0b,JUMP_NO,ALU_SUB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20553000,0000000000024f04,40b505b3,OP_OP,0,0a,0b,0b,JUMP_NO,ALU_SUB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20553250,0000000000024f04,40b505b3,OP_OP,0,0a,0b,0b,JUMP_NO,ALU_SUB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20553250,0000000000024f04,40b505b3,OP_OP,0,0a,0b,0b,JUMP_NO,ALU_SUB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20556000,0000000000024f08,06078463,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20556000,0000000000024f08,06078463,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20556250,0000000000024f08,06078463,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20556250,0000000000024f08,06078463,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20559000,0000000000024f0c,ff954783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20559000,0000000000024f0c,ff954783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20559250,0000000000024f0c,ff954783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20559250,0000000000024f0c,ff954783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20563000,0000000000024f10,04078c63,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20563000,0000000000024f10,04078c63,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20563250,0000000000024f10,04078c63,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20563250,0000000000024f10,04078c63,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20566000,0000000000024f14,ffa54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20566000,0000000000024f14,ffa54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20566250,0000000000024f14,ffa54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20566250,0000000000024f14,ffa54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20570000,0000000000024f18,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20570000,0000000000024f18,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20570250,0000000000024f18,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20570250,0000000000024f18,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20573000,0000000000024f1c,ffb54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20573000,0000000000024f1c,ffb54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20573250,0000000000024f1c,ffb54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20573250,0000000000024f1c,ffb54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20577000,0000000000024f20,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20577000,0000000000024f20,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20577250,0000000000024f20,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20577250,0000000000024f20,06078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20580000,0000000000024f24,ffc54703,OP_LOAD,4,0a,00,0e,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20580000,0000000000024f24,ffc54703,OP_LOAD,4,0a,00,0e,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20580250,0000000000024f24,ffc54703,OP_LOAD,4,0a,00,0e,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20580250,0000000000024f24,ffc54703,OP_LOAD,4,0a,00,0e,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20584000,0000000000024f28,ffd54683,OP_LOAD,4,0a,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20584000,0000000000024f28,ffd54683,OP_LOAD,4,0a,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20584250,0000000000024f28,ffd54683,OP_LOAD,4,0a,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20584250,0000000000024f28,ffd54683,OP_LOAD,4,0a,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20588000,0000000000024f2c,ffe54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20588000,0000000000024f2c,ffe54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20588250,0000000000024f2c,ffe54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20588250,0000000000024f2c,ffe54783,OP_LOAD,4,0a,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20592000,0000000000024f30,04070c63,OP_BRANCH,0,0e,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20592000,0000000000024f30,04070c63,OP_BRANCH,0,0e,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20592250,0000000000024f30,04070c63,OP_BRANCH,0,0e,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20592250,0000000000024f30,04070c63,OP_BRANCH,0,0e,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20595000,0000000000024f34,04068e63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20595000,0000000000024f34,04068e63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20595250,0000000000024f34,04068e63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20595250,0000000000024f34,04068e63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20598000,0000000000024f38,00f03533,OP_OP,3,00,0f,0a,JUMP_NO,ALU_SLTU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20598000,0000000000024f38,00f03533,OP_OP,3,00,0f,0a,JUMP_NO,ALU_SLTU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20598250,0000000000024f38,00f03533,OP_OP,3,00,0f,0a,JUMP_NO,ALU_SLTU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20598250,0000000000024f38,00f03533,OP_OP,3,00,0f,0a,JUMP_NO,ALU_SLTU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20601000,0000000000024f3c,00b50533,OP_OP,0,0a,0b,0a,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20601000,0000000000024f3c,00b50533,OP_OP,0,0a,0b,0a,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20601250,0000000000024f3c,00b50533,OP_OP,0,0a,0b,0a,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20601250,0000000000024f3c,00b50533,OP_OP,0,0a,0b,0a,JUMP_NO,ALU_ADD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20651000,0000000000024f40,ffe50513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20651000,0000000000024f40,ffe50513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20651250,0000000000024f40,ffe50513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20651250,0000000000024f40,ffe50513,OP_OP_IMM,0,0a,00,0a,JUMP_NO,ALU_ADDI,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
20654000,0000000000024f44,00008067,OP_JALR,0,01,00,00,JUMP_YES,ALU_JALR,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20654000,0000000000024f44,00008067,OP_JALR,0,01,00,00,JUMP_YES,ALU_JALR,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20654250,0000000000024f44,00008067,OP_JALR,0,01,00,00,JUMP_YES,ALU_JALR,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20654250,0000000000024f44,00008067,OP_JALR,0,01,00,00,JUMP_YES,ALU_JALR,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20658500,0000000000015f94,b601b483,OP_LOAD,3,03,00,09,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20658500,0000000000015f94,b601b483,OP_LOAD,3,03,00,09,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20658750,0000000000015f94,b601b483,OP_LOAD,3,03,00,09,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20658750,0000000000015f94,b601b483,OP_LOAD,3,03,00,09,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20662500,0000000000015f98,10048063,OP_BRANCH,0,09,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20662500,0000000000015f98,10048063,OP_BRANCH,0,09,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20662750,0000000000015f98,10048063,OP_BRANCH,0,09,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20662750,0000000000015f98,10048063,OP_BRANCH,0,09,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20665500,0000000000015f9c,000a4683,OP_LOAD,4,14,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20665500,0000000000015f9c,000a4683,OP_LOAD,4,14,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20665750,0000000000015f9c,000a4683,OP_LOAD,4,14,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20665750,0000000000015f9c,000a4683,OP_LOAD,4,14,00,0d,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20669500,0000000000015fa0,0e068c63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20669500,0000000000015fa0,0e068c63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20669750,0000000000015fa0,0e068c63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20669750,0000000000015fa0,0e068c63,OP_BRANCH,0,0d,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20672500,0000000000015fa4,001a4783,OP_LOAD,4,14,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20672500,0000000000015fa4,001a4783,OP_LOAD,4,14,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20672750,0000000000015fa4,001a4783,OP_LOAD,4,14,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20672750,0000000000015fa4,001a4783,OP_LOAD,4,14,00,0f,JUMP_NO,ALU_LBU,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
20676500,0000000000015fa8,0004b403,OP_LOAD,3,09,00,08,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20676500,0000000000015fa8,0004b403,OP_LOAD,3,09,00,08,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20676750,0000000000015fa8,0004b403,OP_LOAD,3,09,00,08,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20676750,0000000000015fa8,0004b403,OP_LOAD,3,09,00,08,JUMP_NO,ALU_LD,0,0,1,1,0,1,1,0,0,0,0,0,1,7,1
20680500,0000000000015fac,08078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20680500,0000000000015fac,08078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20680750,0000000000015fac,08078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20680750,0000000000015fac,08078063,OP_BRANCH,0,0f,00,00,JUMP_ALU_EQZ,ALU_BEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
