TIME,PC,INSTRUCTION,ALU_OP,OPERAND1,OPERAND2,RESULT,ZERO,ALU_32
15562000,000000000004bf20,cca1b423,ALU_SD,00000000000960f0,fffffffffffffcc8,0000000000095db8,0,0
15566000,000000000004bf24,00f56663,ALU_BLTU,00000000000b9f60,00000000000b9f60,0000000000000000,1,0
15566000,000000000004bf24,00f56663,ALU_BLTU,00000000000b9f60,00000000000b9f60,0000000000000000,1,0
15569000,000000000004bf28,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
15569000,000000000004bf28,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
15572000,000000000004bf2c,00008067,ALU_JALR,000000000004bf2c,0000000000000004,000000000004bf30,0,0
15572000,000000000004bf2c,00008067,ALU_JALR,000000000004bf2c,0000000000000004,000000000004bf30,0,0
15576500,0000000000027d94,fc054ce3,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,1,0
15576500,0000000000027d94,fc054ce3,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,1,0
15579500,0000000000027d98,01813083,ALU_LD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
15579500,0000000000027d98,01813083,ALU_LD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
15583500,0000000000027d9c,00040513,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
15583500,0000000000027d9c,00040513,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
15586500,0000000000027da0,00813483,ALU_LD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
15586500,0000000000027da0,00813483,ALU_LD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
15590500,0000000000027da4,01013403,ALU_LD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
15590500,0000000000027da4,01013403,ALU_LD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
15594500,0000000000027da8,00013903,ALU_LD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
15594500,0000000000027da8,00013903,ALU_LD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
15598500,0000000000027dac,02010113,ALU_ADDI,000000003fbfec70,0000000000000020,000000003fbfec90,0,0
15598500,0000000000027dac,02010113,ALU_ADDI,000000003fbfec70,0000000000000020,000000003fbfec90,0,0
15601500,0000000000027db0,00008067,ALU_JALR,0000000000027db0,0000000000000004,0000000000027db4,0,0
15601500,0000000000027db0,00008067,ALU_JALR,0000000000027db0,0000000000000004,0000000000027db4,0,0
15771000,0000000000024974,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
15771000,0000000000024974,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
15774000,0000000000024978,00f50863,ALU_BEQ,0000000000098f60,ffffffffffffffff,0000000000000000,1,0
15774000,0000000000024978,00f50863,ALU_BEQ,0000000000098f60,ffffffffffffffff,0000000000000000,1,0
15777000,000000000002497c,00813083,ALU_LD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
15777000,000000000002497c,00813083,ALU_LD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
15822000,0000000000024980,01010113,ALU_ADDI,000000003fbfec90,0000000000000010,000000003fbfeca0,0,0
15822000,0000000000024980,01010113,ALU_ADDI,000000003fbfec90,0000000000000010,000000003fbfeca0,0,0
15825000,0000000000024984,00008067,ALU_JALR,0000000000024984,0000000000000004,0000000000024988,0,0
15825000,0000000000024984,00008067,ALU_JALR,0000000000024984,0000000000000004,0000000000024988,0,0
15829500,0000000000020fd0,00050613,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
15829500,0000000000020fd0,00050613,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
15832500,0000000000020fd4,00813803,ALU_LD,000000003fbfeca0,0000000000000008,000000003fbfeca8,0,0
15832500,0000000000020fd4,00813803,ALU_LD,000000003fbfeca0,0000000000000008,000000003fbfeca8,0,0
15836500,0000000000020fd8,01013883,ALU_LD,000000003fbfeca0,0000000000000010,000000003fbfecb0,0,0
15836500,0000000000020fd8,01013883,ALU_LD,000000003fbfeca0,0000000000000010,000000003fbfecb0,0,0
15840500,0000000000020fdc,24050a63,ALU_BEQ,0000000000098f60,0000000000000000,0000000000000000,1,0
15840500,0000000000020fdc,24050a63,ALU_BEQ,0000000000098f60,0000000000000000,0000000000000000,1,0
15843500,0000000000020fe0,b481b783,ALU_LD,00000000000960f0,fffffffffffffb48,0000000000095c38,0,0
15843500,0000000000020fe0,b481b783,ALU_LD,00000000000960f0,fffffffffffffb48,0000000000095c38,0,0
15918500,0000000000020fe4,00000d93,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
15918500,0000000000020fe4,00000d93,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
15921500,0000000000020fe8,34079063,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
15921500,0000000000020fe8,34079063,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
15924500,0000000000020fec,048bb783,ALU_LD,0000000000094648,0000000000000048,0000000000094690,0,0
15924500,0000000000020fec,048bb783,ALU_LD,0000000000094648,0000000000000048,0000000000094690,0,0
15928500,0000000000020ff0,26078e63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
15928500,0000000000020ff0,26078e63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
15981000,000000000002126c,04cbb423,ALU_SD,0000000000094648,0000000000000048,0000000000094690,0,0
15981000,000000000002126c,04cbb423,ALU_SD,0000000000094648,0000000000000048,0000000000094690,0,0
15985000,0000000000021270,d85ff06f,ALU_JAL,0000000000021270,0000000000000004,0000000000021274,0,0
15985000,0000000000021270,d85ff06f,ALU_JAL,0000000000021270,0000000000000004,0000000000021274,0,0
15989500,0000000000020ff4,00001bb7,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
15989500,0000000000020ff4,00001bb7,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
15992500,0000000000020ff8,01748bb3,ALU_ADD,0000000000094698,0000000000001000,0000000000095698,0,0
15992500,0000000000020ff8,01748bb3,ALU_ADD,0000000000094698,0000000000001000,0000000000095698,0,0
15995500,0000000000020ffc,880bb783,ALU_LD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
15995500,0000000000020ffc,880bb783,ALU_LD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16130000,0000000000021000,00fc87b3,ALU_ADD,0000000000021000,0000000000000000,0000000000021000,0,0
16130000,0000000000021000,00fc87b3,ALU_ADD,0000000000021000,0000000000000000,0000000000021000,0,0
16133000,0000000000021004,88fbb023,ALU_SD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16133000,0000000000021004,88fbb023,ALU_SD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16137000,0000000000021008,24c80663,ALU_BEQ,00000000000946f0,0000000000098f60,0000000000000000,1,0
16137000,0000000000021008,24c80663,ALU_BEQ,00000000000946f0,0000000000098f60,0000000000000000,1,0
16140000,000000000002100c,0044a683,ALU_LW,0000000000094698,0000000000000004,000000000009469c,0,0
16140000,000000000002100c,0044a683,ALU_LW,0000000000094698,0000000000000004,000000000009469c,0,0
16144000,0000000000021010,0026f693,ALU_ANDI,0000000000000001,0000000000000002,0000000000000000,1,0
16144000,0000000000021010,0026f693,ALU_ANDI,0000000000000001,0000000000000002,0000000000000000,1,0
16147000,0000000000021014,18069463,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16147000,0000000000021014,18069463,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16150000,0000000000021018,00090a63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16150000,0000000000021018,00090a63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16154500,000000000002102c,00f67713,ALU_ANDI,0000000000098f60,000000000000000f,0000000000000000,1,0
16154500,000000000002102c,00f67713,ALU_ANDI,0000000000098f60,000000000000000f,0000000000000000,1,0
16157500,0000000000021030,24071663,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16157500,0000000000021030,24071663,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16160500,0000000000021034,00090793,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
16160500,0000000000021034,00090793,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
16163500,0000000000021038,00060a13,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
16163500,0000000000021038,00060a13,ALU_ADDI,0000000000098f60,0000000000000000,0000000000098f60,0,0
16166500,000000000002103c,00fc8cb3,ALU_ADD,0000000000021000,0000000000000000,0000000000021000,0,0
16166500,000000000002103c,00fc8cb3,ALU_ADD,0000000000021000,0000000000000000,0000000000021000,0,0
16215000,0000000000021040,01960633,ALU_ADD,0000000000098f60,0000000000021000,00000000000b9f60,0,0
16215000,0000000000021040,01960633,ALU_ADD,0000000000098f60,0000000000021000,00000000000b9f60,0,0
16218000,0000000000021044,011608b3,ALU_ADD,00000000000b9f60,0000000000000fff,00000000000baf5f,0,0
16218000,0000000000021044,011608b3,ALU_ADD,00000000000b9f60,0000000000000fff,00000000000baf5f,0,0
16221000,0000000000021048,0168fb33,ALU_AND,00000000000baf5f,fffffffffffff000,00000000000ba000,0,0
16221000,0000000000021048,0168fb33,ALU_AND,00000000000baf5f,fffffffffffff000,00000000000ba000,0,0
16224000,000000000002104c,40c78633,ALU_SUB,0000000000000000,00000000000b9f60,fffffffffff460a0,0,0
16224000,000000000002104c,40c78633,ALU_SUB,0000000000000000,00000000000b9f60,fffffffffff460a0,0,0
16227000,0000000000021050,00cb0b33,ALU_ADD,00000000000ba000,fffffffffff460a0,00000000000000a0,0,0
16227000,0000000000021050,00cb0b33,ALU_ADD,00000000000ba000,fffffffffff460a0,00000000000000a0,0,0
16230000,0000000000021054,000b0c93,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16230000,0000000000021054,000b0c93,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16233000,0000000000021058,340b4c63,ALU_BLT,00000000000000a0,0000000000000000,0000000000000000,1,0
16233000,0000000000021058,340b4c63,ALU_BLT,00000000000000a0,0000000000000000,0000000000000000,1,0
16236000,000000000002105c,9701b703,ALU_LD,00000000000960f0,fffffffffffff970,0000000000095a60,0,0
16236000,000000000002105c,9701b703,ALU_LD,00000000000960f0,fffffffffffff970,0000000000095a60,0,0
16240000,0000000000021060,000b0513,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16240000,0000000000021060,000b0513,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16243000,0000000000021064,00f13423,ALU_SD,000000003fbfeca0,0000000000000008,000000003fbfeca8,0,0
16243000,0000000000021064,00f13423,ALU_SD,000000003fbfeca0,0000000000000008,000000003fbfeca8,0,0
16247000,0000000000021068,000700e7,ALU_JALR,0000000000021068,0000000000000004,000000000002106c,0,0
16247000,0000000000021068,000700e7,ALU_JALR,0000000000021068,0000000000000004,000000000002106c,0,0
16251500,0000000000024968,ff010113,ALU_ADDI,000000003fbfeca0,fffffffffffffff0,000000003fbfec90,0,0
16251500,0000000000024968,ff010113,ALU_ADDI,000000003fbfeca0,fffffffffffffff0,000000003fbfec90,0,0
16254500,000000000002496c,00113423,ALU_SD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
16254500,000000000002496c,00113423,ALU_SD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
16258500,0000000000024970,3a8030ef,ALU_JAL,0000000000024970,0000000000000004,0000000000024974,0,0
16258500,0000000000024970,3a8030ef,ALU_JAL,0000000000024970,0000000000000004,0000000000024974,0,0
16311000,0000000000027d18,fe010113,ALU_ADDI,000000003fbfec90,ffffffffffffffe0,000000003fbfec70,0,0
16311000,0000000000027d18,fe010113,ALU_ADDI,000000003fbfec90,ffffffffffffffe0,000000003fbfec70,0,0
16314000,0000000000027d1c,01213023,ALU_SD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
16314000,0000000000027d1c,01213023,ALU_SD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
16318000,0000000000027d20,00813823,ALU_SD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
16318000,0000000000027d20,00813823,ALU_SD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
16322000,0000000000027d24,cc81b403,ALU_LD,00000000000960f0,fffffffffffffcc8,0000000000095db8,0,0
16322000,0000000000027d24,cc81b403,ALU_LD,00000000000960f0,fffffffffffffcc8,0000000000095db8,0,0
16326000,0000000000027d28,00913423,ALU_SD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
16326000,0000000000027d28,00913423,ALU_SD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
16330000,0000000000027d2c,00113c23,ALU_SD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
16330000,0000000000027d2c,00113c23,ALU_SD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
16334000,0000000000027d30,00050493,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16334000,0000000000027d30,00050493,ALU_ADDI,00000000000000a0,0000000000000000,00000000000000a0,0,0
16337000,0000000000027d34,00040663,ALU_BEQ,00000000000b9f60,0000000000000000,0000000000000000,1,0
16337000,0000000000027d34,00040663,ALU_BEQ,00000000000b9f60,0000000000000000,0000000000000000,1,0
16340000,0000000000027d38,9e01a783,ALU_LW,00000000000960f0,fffffffffffff9e0,0000000000095ad0,0,0
16340000,0000000000027d38,9e01a783,ALU_LW,00000000000960f0,fffffffffffff9e0,0000000000095ad0,0,0
16344000,0000000000027d3c,00078a63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16344000,0000000000027d3c,00078a63,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16392500,0000000000027d50,02048063,ALU_BEQ,00000000000000a0,0000000000000000,0000000000000000,1,0
16392500,0000000000027d50,02048063,ALU_BEQ,00000000000000a0,0000000000000000,0000000000000000,1,0
16395500,0000000000027d54,06905063,ALU_BGE,0000000000000000,00000000000000a0,0000000000000000,1,0
16395500,0000000000027d54,06905063,ALU_BGE,0000000000000000,00000000000000a0,0000000000000000,1,0
16398500,0000000000027d58,008487b3,ALU_ADD,00000000000000a0,00000000000b9f60,00000000000ba000,0,0
16398500,0000000000027d58,008487b3,ALU_ADD,00000000000000a0,00000000000b9f60,00000000000ba000,0,0
16401500,0000000000027d5c,0087b7b3,ALU_SLTU,00000000000ba000,00000000000b9f60,0000000000000000,1,0
16401500,0000000000027d5c,0087b7b3,ALU_SLTU,00000000000ba000,00000000000b9f60,0000000000000000,1,0
16404500,0000000000027d60,02078663,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16404500,0000000000027d60,02078663,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16461000,0000000000027d8c,00940533,ALU_ADD,00000000000b9f60,00000000000000a0,00000000000ba000,0,0
16461000,0000000000027d8c,00940533,ALU_ADD,00000000000b9f60,00000000000000a0,00000000000ba000,0,0
16464000,0000000000027d90,184240ef,ALU_JAL,0000000000027d90,0000000000000004,0000000000027d94,0,0
16464000,0000000000027d90,184240ef,ALU_JAL,0000000000027d90,0000000000000004,0000000000027d94,0,0
16512000,000000000004bf14,00050793,ALU_ADDI,00000000000ba000,0000000000000000,00000000000ba000,0,0
16512000,000000000004bf14,00050793,ALU_ADDI,00000000000ba000,0000000000000000,00000000000ba000,0,0
16515000,000000000004bf18,00c00893,ALU_ADDI,0000000000000000,000000000000000c,000000000000000c,0,0
16515000,000000000004bf18,00c00893,ALU_ADDI,0000000000000000,000000000000000c,000000000000000c,0,0
16518000,000000000004bf1c,00000073,ALU_ECALL,0000000000000000,0000000000000000,0000000000000000,1,0
16518000,000000000004bf1c,00000073,ALU_ECALL,0000000000000000,0000000000000000,0000000000000000,1,0
16528000,000000000004bf20,cca1b423,ALU_SD,00000000000960f0,fffffffffffffcc8,0000000000095db8,0,0
16528000,000000000004bf20,cca1b423,ALU_SD,00000000000960f0,fffffffffffffcc8,0000000000095db8,0,0
16532000,000000000004bf24,00f56663,ALU_BLTU,00000000000ba000,00000000000ba000,0000000000000000,1,0
16532000,000000000004bf24,00f56663,ALU_BLTU,00000000000ba000,00000000000ba000,0000000000000000,1,0
16535000,000000000004bf28,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
16535000,000000000004bf28,00000513,ALU_ADDI,0000000000000000,0000000000000000,0000000000000000,1,0
16538000,000000000004bf2c,00008067,ALU_JALR,000000000004bf2c,0000000000000004,000000000004bf30,0,0
16538000,000000000004bf2c,00008067,ALU_JALR,000000000004bf2c,0000000000000004,000000000004bf30,0,0
16542500,0000000000027d94,fc054ce3,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,1,0
16542500,0000000000027d94,fc054ce3,ALU_BLT,0000000000000000,0000000000000000,0000000000000000,1,0
16545500,0000000000027d98,01813083,ALU_LD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
16545500,0000000000027d98,01813083,ALU_LD,000000003fbfec70,0000000000000018,000000003fbfec88,0,0
16549500,0000000000027d9c,00040513,ALU_ADDI,00000000000b9f60,0000000000000000,00000000000b9f60,0,0
16549500,0000000000027d9c,00040513,ALU_ADDI,00000000000b9f60,0000000000000000,00000000000b9f60,0,0
16552500,0000000000027da0,00813483,ALU_LD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
16552500,0000000000027da0,00813483,ALU_LD,000000003fbfec70,0000000000000008,000000003fbfec78,0,0
16556500,0000000000027da4,01013403,ALU_LD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
16556500,0000000000027da4,01013403,ALU_LD,000000003fbfec70,0000000000000010,000000003fbfec80,0,0
16560500,0000000000027da8,00013903,ALU_LD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
16560500,0000000000027da8,00013903,ALU_LD,000000003fbfec70,0000000000000000,000000003fbfec70,0,0
16564500,0000000000027dac,02010113,ALU_ADDI,000000003fbfec70,0000000000000020,000000003fbfec90,0,0
16564500,0000000000027dac,02010113,ALU_ADDI,000000003fbfec70,0000000000000020,000000003fbfec90,0,0
16567500,0000000000027db0,00008067,ALU_JALR,0000000000027db0,0000000000000004,0000000000027db4,0,0
16567500,0000000000027db0,00008067,ALU_JALR,0000000000027db0,0000000000000004,0000000000027db4,0,0
16620000,0000000000024974,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
16620000,0000000000024974,fff00793,ALU_ADDI,0000000000000000,ffffffffffffffff,ffffffffffffffff,0,0
16623000,0000000000024978,00f50863,ALU_BEQ,00000000000b9f60,ffffffffffffffff,0000000000000000,1,0
16623000,0000000000024978,00f50863,ALU_BEQ,00000000000b9f60,ffffffffffffffff,0000000000000000,1,0
16626000,000000000002497c,00813083,ALU_LD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
16626000,000000000002497c,00813083,ALU_LD,000000003fbfec90,0000000000000008,000000003fbfec98,0,0
16671000,0000000000024980,01010113,ALU_ADDI,000000003fbfec90,0000000000000010,000000003fbfeca0,0,0
16671000,0000000000024980,01010113,ALU_ADDI,000000003fbfec90,0000000000000010,000000003fbfeca0,0,0
16674000,0000000000024984,00008067,ALU_JALR,0000000000024984,0000000000000004,0000000000024988,0,0
16674000,0000000000024984,00008067,ALU_JALR,0000000000024984,0000000000000004,0000000000024988,0,0
16678500,000000000002106c,00050d93,ALU_ADDI,00000000000b9f60,0000000000000000,00000000000b9f60,0,0
16678500,000000000002106c,00050d93,ALU_ADDI,00000000000b9f60,0000000000000000,00000000000b9f60,0,0
16681500,0000000000021070,28051a63,ALU_BNE,00000000000b9f60,0000000000000000,0000000000000001,0,0
16681500,0000000000021070,28051a63,ALU_BNE,00000000000b9f60,0000000000000000,0000000000000001,0,0
16740000,0000000000021304,b481b783,ALU_LD,00000000000960f0,fffffffffffffb48,0000000000095c38,0,0
16740000,0000000000021304,b481b783,ALU_LD,00000000000960f0,fffffffffffffb48,0000000000095c38,0,0
16744000,0000000000021308,00079663,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16744000,0000000000021308,00079663,ALU_BNE,0000000000000000,0000000000000000,0000000000000000,1,0
16747000,000000000002130c,880bb783,ALU_LD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16747000,000000000002130c,880bb783,ALU_LD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16751000,0000000000021310,ebdff06f,ALU_JAL,0000000000021310,0000000000000004,0000000000021314,0,0
16751000,0000000000021310,ebdff06f,ALU_JAL,0000000000021310,0000000000000004,0000000000021314,0,0
16809000,00000000000211cc,414d8733,ALU_SUB,00000000000b9f60,0000000000098f60,0000000000021000,0,0
16809000,00000000000211cc,414d8733,ALU_SUB,00000000000b9f60,0000000000098f60,0000000000021000,0,0
16812000,00000000000211d0,01970733,ALU_ADD,0000000000021000,00000000000000a0,00000000000210a0,0,0
16812000,00000000000211d0,01970733,ALU_ADD,0000000000021000,00000000000000a0,00000000000210a0,0,0
16815000,00000000000211d4,0544bc23,ALU_SD,0000000000094698,0000000000000058,00000000000946f0,0,0
16815000,00000000000211d4,0544bc23,ALU_SD,0000000000094698,0000000000000058,00000000000946f0,0,0
16819000,00000000000211d8,00176713,ALU_ORI,00000000000210a0,0000000000000001,00000000000210a1,0,0
16819000,00000000000211d8,00176713,ALU_ORI,00000000000210a0,0000000000000001,00000000000210a1,0,0
16822000,00000000000211dc,00ea3423,ALU_SD,0000000000098f60,0000000000000008,0000000000098f68,0,0
16822000,00000000000211dc,00ea3423,ALU_SD,0000000000098f60,0000000000000008,0000000000098f68,0,0
16878500,00000000000211e0,016787b3,ALU_ADD,0000000000021000,00000000000000a0,00000000000210a0,0,0
16878500,00000000000211e0,016787b3,ALU_ADD,0000000000021000,00000000000000a0,00000000000210a0,0,0
16881500,00000000000211e4,88fbb023,ALU_SD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16881500,00000000000211e4,88fbb023,ALU_SD,0000000000095698,fffffffffffff880,0000000000094f18,0,0
16885500,00000000000211e8,b00908e3,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16885500,00000000000211e8,b00908e3,ALU_BEQ,0000000000000000,0000000000000000,0000000000000001,0,0
16935000,0000000000020cf8,00001737,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
16935000,0000000000020cf8,00001737,ALU_LUI,0000000000000000,0000000000001000,0000000000001000,0,0
16938000,0000000000020cfc,00e40733,ALU_ADD,0000000000094698,0000000000001000,0000000000095698,0,0
16938000,0000000000020cfc,00e40733,ALU_ADD,0000000000094698,0000000000001000,0000000000095698,0,0
16983000,0000000000020d00,88873683,ALU_LD,0000000000095698,fffffffffffff888,0000000000094f20,0,0
16983000,0000000000020d00,88873683,ALU_LD,0000000000095698,fffffffffffff888,0000000000094f20,0,0
16987000,0000000000020d04,00f6f463,ALU_BGEU,0000000000000000,00000000000210a0,0000000000000000,1,0
16987000,0000000000020d04,00f6f463,ALU_BGEU,0000000000000000,00000000000210a0,0000000000000000,1,0
16990000,0000000000020d08,88f73423,ALU_SD,0000000000095698,fffffffffffff888,0000000000094f20,0,0
16990000,0000000000020d08,88f73423,ALU_SD,0000000000095698,fffffffffffff888,0000000000094f20,0,0
16994000,0000000000020d0c,008a3783,ALU_LD,0000000000098f60,0000000000000008,0000000000098f68,0,0
16994000,0000000000020d0c,008a3783,ALU_LD,0000000000098f60,0000000000000008,0000000000098f68,0,0
16998000,0000000000020d10,ff87f793,ALU_ANDI,00000000000210a1,fffffffffffffff8,00000000000210a0,0,0
16998000,0000000000020d10,ff87f793,ALU_ANDI,00000000000210a1,fffffffffffffff8,00000000000210a0,0,0
17001000,0000000000020d14,47a7ec63,ALU_BLTU,00000000000210a0,0000000000000070,0000000000000000,1,0
17001000,0000000000020d14,47a7ec63,ALU_BLTU,00000000000210a0,0000000000000070,0000000000000000,1,0
17004000,0000000000020d18,409404b3,ALU_SUB,0000000000094698,0000000000094698,0000000000000000,1,0
17004000,0000000000020d18,409404b3,ALU_SUB,0000000000094698,0000000000094698,0000000000000000,1,0
17007000,0000000000020d1c,009034b3,ALU_SLTU,0000000000000000,0000000000000000,0000000000000000,1,0
17007000,0000000000020d1c,009034b3,ALU_SLTU,0000000000000000,0000000000000000,0000000000000000,1,0
17010000,0000000000020d20,013a06b3,ALU_ADD,0000000000098f60,0000000000000050,0000000000098fb0,0,0
17010000,0000000000020d20,013a06b3,ALU_ADD,0000000000098f60,0000000000000050,0000000000098fb0,0,0
17013000,0000000000020d24,0019e713,ALU_ORI,0000000000000050,0000000000000001,0000000000000051,0,0
17013000,0000000000020d24,0019e713,ALU_ORI,0000000000000050,0000000000000001,0000000000000051,0,0
17016000,0000000000020d28,00249493,ALU_SLLI,0000000000000000,0000000000000002,0000000000000000,1,0
17016000,0000000000020d28,00249493,ALU_SLLI,0000000000000000,0000000000000002,0000000000000000,1,0
17019000,0000000000020d2c,04d43c23,ALU_SD,0000000000094698,0000000000000058,00000000000946f0,0,0
17019000,0000000000020d2c,04d43c23,ALU_SD,0000000000094698,0000000000000058,00000000000946f0,0,0
17023000,0000000000020d30,413789b3,ALU_SUB,00000000000210a0,0000000000000050,0000000000021050,0,0
17023000,0000000000020d30,413789b3,ALU_SUB,00000000000210a0,0000000000000050,0000000000021050,0,0
17026000,0000000000020d34,009764b3,ALU_OR,0000000000000051,0000000000000000,0000000000000051,0,0
17026000,0000000000020d34,009764b3,ALU_OR,0000000000000051,0000000000000000,0000000000000051,0,0
17029000,0000000000020d38,009a3423,ALU_SD,0000000000098f60,0000000000000008,0000000000098f68,0,0
17029000,0000000000020d38,009a3423,ALU_SD,0000000000098f60,0000000000000008,0000000000098f68,0,0
17033000,0000000000020d3c,0019e993,ALU_ORI,0000000000021050,0000000000000001,0000000000021051,0,0
17033000,0000000000020d3c,0019e993,ALU_ORI,0000000000021050,0000000000000001,0000000000021051,0,0
17082000,0000000000020d40,0136b423,ALU_SD,0000000000098fb0,0000000000000008,0000000000098fb8,0,0
17082000,0000000000020d40,0136b423,ALU_SD,0000000000098fb0,0000000000000008,0000000000098fb8,0,0
17154500,0000000000020d44,010a0a13,ALU_ADDI,0000000000098f60,0000000000000010,0000000000098f70,0,0
17154500,0000000000020d44,010a0a13,ALU_ADDI,0000000000098f60,0000000000000010,0000000000098f70,0,0
17157500,0000000000020d48,09813083,ALU_LD,000000003fbfeca0,0000000000000098,000000003fbfed38,0,0
17157500,0000000000020d48,09813083,ALU_LD,000000003fbfeca0,0000000000000098,000000003fbfed38,0,0
17161500,0000000000020d4c,000a0513,ALU_ADDI,0000000000098f70,0000000000000000,0000000000098f70,0,0
17161500,0000000000020d4c,000a0513,ALU_ADDI,0000000000098f70,0000000000000000,0000000000098f70,0,0
17164500,0000000000020d50,09013403,ALU_LD,000000003fbfeca0,0000000000000090,000000003fbfed30,0,0
17164500,0000000000020d50,09013403,ALU_LD,000000003fbfeca0,0000000000000090,000000003fbfed30,0,0
17168500,0000000000020d54,08813483,ALU_LD,000000003fbfeca0,0000000000000088,000000003fbfed28,0,0
17168500,0000000000020d54,08813483,ALU_LD,000000003fbfeca0,0000000000000088,000000003fbfed28,0,0
17172500,0000000000020d58,08013903,ALU_LD,000000003fbfeca0,0000000000000080,000000003fbfed20,0,0
17172500,0000000000020d58,08013903,ALU_LD,000000003fbfeca0,0000000000000080,000000003fbfed20,0,0
17176500,0000000000020d5c,07813983,ALU_LD,000000003fbfeca0,0000000000000078,000000003fbfed18,0,0
